"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
5,865710567E0;4,469999969E-1;-9,281000137E0;4,399999976E-2;9,291862491E0
5,868199567E0;5,590000153E-1;-9,239999771E0;2,269999981E-1;9,259676333E0
5,870688721E0;5,970000029E-1;-9,145999908E0;2,249999940E-1;9,168224928E0
5,873177952E0;5,080000162E-1;-9,234999657E0;5,099999905E-2;9,249101777E0
5,875667183E0;6,019999981E-1;-9,149000168E0;9,200000018E-2;9,169245992E0
5,878156486E0;5,709999800E-1;-9,102999687E0;8,200000226E-2;9,121259139E0
5,880645716E0;6,039999723E-1;-9,131999969E0;9,399999678E-2;9,152435491E0
5,883134947E0;5,540000200E-1;-9,069999695E0;1,400000006E-1;9,087981651E0
5,885624178E0;5,920000076E-1;-9,109999657E0;1,999999955E-2;9,129236428E0
5,888113101E0;5,939999819E-1;-9,086999893E0;7,999999821E-2;9,106744920E0
5,890602563E0;5,540000200E-1;-8,939999580E0;6,800000370E-2;8,957406573E0
5,893091870E0;5,749999881E-1;-9,050999641E0;1,580000073E-1;9,070622002E0
5,895581024E0;6,570000052E-1;-9,060000420E0;1,280000061E-1;9,084692654E0
5,898070024E0;5,820000172E-1;-8,991000175E0;3,400000185E-2;9,009881474E0
5,900559274E0;5,849999785E-1;-8,916000366E0;9,399999678E-2;8,935665812E0
5,903048197E0;6,019999981E-1;-8,987999916E0;1,420000046E-1;9,009256933E0
5,905537120E0;5,590000153E-1;-8,998000145E0;1,490000039E-1;9,016578543E0
5,908026351E0;5,630000234E-1;-8,987999916E0;1,059999987E-1;9,006239366E0
5,910515582E0;6,470000148E-1;-8,928000450E0;3,400000185E-2;8,951477926E0
5,913004505E0;5,559999943E-1;-8,909000397E0;4,899999872E-2;8,926467670E0
5,915493428E0;5,749999881E-1;-8,828000069E0;1,280000061E-1;8,847632124E0
5,917982582E0;5,320000052E-1;-8,961999893E0;1,599999964E-1;8,979201863E0
5,920471582E0;5,920000076E-1;-8,857000351E0;7,999999821E-2;8,877123364E0
5,922960735E0;5,590000153E-1;-8,937999725E0;1,700000018E-1;8,957076538E0
5,925449716E0;4,869999886E-1;-8,932999611E0;1,519999951E-1;8,947555814E0
5,927938947E0;5,149999857E-1;-8,829999924E0;1,519999951E-1;8,846311527E0
5,930428101E0;4,959999919E-1;-8,805999756E0;1,369999945E-1;8,821021295E0
5,932917101E0;5,389999747E-1;-8,871000290E0;1,669999957E-1;8,888928851E0
5,935406289E0;5,299999714E-1;-8,890000343E0;1,330000013E-1;8,906778041E0
5,937895289E0;4,009999931E-1;-8,835000038E0;-2,000000095E-3;8,844095808E0
5,940384212E0;4,569999874E-1;-8,803999901E0;2,700000107E-1;8,819986579E0
5,942873135E0;4,090000093E-1;-8,871000290E0;7,999999821E-2;8,880784152E0
5,945362289E0;4,280000031E-1;-8,852000237E0;1,230000034E-1;8,863194751E0
5,947851539E0;3,580000103E-1;-8,833000183E0;8,200000226E-2;8,840632344E0
5,950340462E0;3,849999905E-1;-8,857000351E0;2,540000081E-1;8,869001985E0
5,952829385E0;3,819999993E-1;-8,842000008E0;3,230000138E-1;8,856140082E0
5,955318308E0;3,779999912E-1;-8,885000229E0;2,579999864E-1;8,896779027E0
5,957807231E0;3,560000062E-1;-8,805999756E0;2,469999939E-1;8,816653373E0
5,960296226E0;3,319999874E-1;-8,760999680E0;2,269999981E-1;8,770226244E0
5,962785380E0;2,870000005E-1;-8,873000145E0;2,540000081E-1;8,881273365E0
5,965274688E0;2,409999967E-1;-8,833000183E0;2,939999998E-1;8,841176914E0
5,967763918E0;2,910000086E-1;-8,715000153E0;3,610000014E-1;8,727326605E0
5,970253149E0;2,520000041E-1;-8,821000099E0;2,919999957E-1;8,829428676E0
5,972742086E0;2,579999864E-1;-8,805999756E0;3,379999995E-1;8,816259961E0
5,975231240E0;2,750000060E-1;-8,784999847E0;2,870000005E-1;8,793987510E0
5,977720240E0;2,169999927E-1;-8,732000351E0;3,350000083E-1;8,741118014E0
5,980209394E0;1,400000006E-1;-8,765999794E0;2,989999950E-1;8,772214851E0
5,982698317E0;1,879999936E-1;-8,842000008E0;3,709999919E-1;8,851776608E0
5,985187211E0;1,599999964E-1;-8,864000320E0;2,610000074E-1;8,869285354E0
5,987675903E0;1,519999951E-1;-8,774999619E0;4,090000093E-1;8,785841070E0
5,990164827E0;1,239999980E-1;-8,744000435E0;4,429999888E-1;8,756093227E0
5,992653673E0;1,260000020E-1;-8,737000465E0;2,899999917E-1;8,742720007E0
5,995142673E0;8,299999684E-2;-8,822999954E0;3,400000036E-1;8,829938686E0
5,997631596E0;1,040000021E-1;-8,760999680E0;3,899999857E-1;8,770292548E0
6,000120750E0;5,400000140E-2;-8,753999710E0;3,659999967E-1;8,761813906E0
6,002609750E0;-6,000000052E-3;-8,765999794E0;3,759999871E-1;8,774062023E0
6,005098596E0;4,699999839E-2;-8,803999901E0;3,490000069E-1;8,811039908E0
6,007587519E0;-6,000000052E-3;-8,694000244E0;4,189999998E-1;8,704093132E0
6,010076534E0;2,099999972E-2;-8,802000046E0;4,550000131E-1;8,813777330E0
6,012565765E0;8,999999613E-3;-8,781999588E0;3,899999857E-1;8,790659688E0
6,015054919E0;1,600000076E-2;-8,758000374E0;3,899999857E-1;8,766694162E0
6,017543842E0;-5,400000140E-2;-8,803999901E0;4,480000138E-1;8,815556379E0
6,020033072E0;-9,200000018E-2;-8,781999588E0;4,550000131E-1;8,794259820E0
6,022521980E0;-1,040000021E-1;-8,781999588E0;4,000000060E-1;8,791719557E0
6,025010904E0;-7,299999893E-2;-8,657999992E0;3,810000122E-1;8,666686442E0
6,027499827E0;3,700000048E-2;-8,815999985E0;3,569999933E-1;8,823302881E0
6,029988827E0;-4,399999976E-2;-8,748999596E0;4,810000062E-1;8,762322234E0
6,032477980E0;-7,000000030E-2;-8,836999893E0;4,050000012E-1;8,846552555E0
6,034966890E0;-9,899999946E-2;-8,741999626E0;4,639999866E-1;8,754864616E0
6,037455890E0;-1,089999974E-1;-8,774999619E0;3,230000138E-1;8,781618775E0
6,039945043E0;-1,519999951E-1;-8,687000275E0;4,189999998E-1;8,698427373E0
6,042433736E0;-9,899999946E-2;-8,765999794E0;3,829999864E-1;8,774921218E0
6,044922890E0;-1,350000054E-1;-8,718000412E0;4,359999895E-1;8,729939987E0
6,047412115E0;-7,999999821E-2;-8,725000381E0;4,670000076E-1;8,737855610E0
6,049901038E0;-1,280000061E-1;-8,774999619E0;4,639999866E-1;8,788190843E0
6,052390038E0;-1,469999999E-1;-8,833000183E0;3,779999912E-1;8,842306556E0
6,054879192E0;-9,200000018E-2;-8,666999817E0;3,899999857E-1;8,676257823E0
6,057368192E0;-1,400000006E-1;-8,765999794E0;5,049999952E-1;8,781650038E0
6,059857351E0;-1,640000045E-1;-8,684000015E0;4,090000093E-1;8,695172987E0
6,062346043E0;-1,609999985E-1;-8,706000328E0;4,740000069E-1;8,720380652E0
6,064835274E0;-6,599999964E-2;-8,822999954E0;4,189999998E-1;8,833189978E0
6,067324428E0;-5,400000140E-2;-8,829999924E0;4,050000012E-1;8,839447927E0
6,069813428E0;-1,089999974E-1;-8,744000435E0;3,260000050E-1;8,750754288E0
6,072302587E0;-1,089999974E-1;-8,798999786E0;3,109999895E-1;8,805168893E0
6,074791587E0;-1,059999987E-1;-8,791999817E0;4,379999936E-1;8,803541377E0
6,077280510E0;-1,000000047E-3;-8,810999870E0;3,849999905E-1;8,819407276E0
6,079769664E0;-8,500000089E-2;-8,689000130E0;2,919999957E-1;8,694320689E0
6,082258587E0;-7,299999893E-2;-8,755999565E0;4,449999928E-1;8,767604141E0
6,084747486E0;-6,599999964E-2;-8,729999542E0;3,519999981E-1;8,737342388E0
6,087236486E0;-1,499999966E-2;-8,774999619E0;4,120000005E-1;8,784679124E0
6,089725409E0;-3,400000185E-2;-8,725000381E0;3,230000138E-1;8,731043275E0
6,092214327E0;-3,900000080E-2;-8,789999962E0;4,620000124E-1;8,802219285E0
6,094703558E0;-1,300000027E-2;-8,842000008E0;3,729999959E-1;8,849873566E0
6,097192404E0;-3,000000026E-3;-8,854000092E0;2,010000050E-1;8,856281817E0
6,099681404E0;1,600000076E-2;-8,796999931E0;2,820000052E-1;8,801533264E0
6,102170327E0;6,400000304E-2;-8,793999672E0;2,820000052E-1;8,798752766E0
6,104659481E0;7,599999756E-2;-8,798999786E0;3,140000105E-1;8,804928691E0
6,107148206E0;-1,000000047E-3;-8,829999924E0;3,470000029E-1;8,836815527E0
6,109637053E0;6,400000304E-2;-8,810999870E0;2,660000026E-1;8,815246492E0
6,112125976E0;6,599999964E-2;-8,758000374E0;2,060000002E-1;8,760671353E0
6,114614976E0;7,299999893E-2;-8,822999954E0;2,080000043E-1;8,825753293E0
6,117104130E0;8,299999684E-2;-8,821000099E0;2,230000049E-1;8,824208789E0
6,119593360E0;7,800000161E-2;-8,781999588E0;2,150000036E-1;8,784977277E0
6,122082360E0;1,040000021E-1;-8,770000458E0;2,919999957E-1;8,775476513E0
6,124571206E0;1,599999964E-1;-8,935999870E0;2,389999926E-1;8,940627197E0
6,127059899E0;2,000000030E-1;-8,770000458E0;3,089999855E-1;8,777721175E0
6,129549053E0;2,460000068E-1;-8,871000290E0;7,000000030E-2;8,874686594E0
6,132038034E0;1,979999989E-1;-8,904999733E0;1,720000058E-1;8,908861220E0
6,134526880E0;2,630000114E-1;-8,847000122E0;2,269999981E-1;8,853818903E0
6,137015803E0;2,360000014E-1;-8,852000237E0;1,990000010E-1;8,857381396E0
6,139504726E0;3,009999990E-1;-8,980999947E0;1,110000014E-1;8,986728105E0
6,141993726E0;2,099999934E-1;-8,829999924E0;1,490000039E-1;8,833753429E0
6,144482880E0;2,890000045E-1;-8,890000343E0;2,080000043E-1;8,897128251E0
6,146972092E0;3,750000000E-1;-8,918999672E0;6,499999762E-2;8,927116284E0
6,149460784E0;4,399999976E-1;-8,857000351E0;6,100000069E-2;8,868132623E0
6,151949707E0;3,700000048E-1;-8,897000313E0;1,159999967E-1;8,905446118E0
6,154438861E0;3,490000069E-1;-8,935999870E0;9,899999946E-2;8,943360425E0
6,156927861E0;3,510000110E-1;-8,899999619E0;1,369999945E-1;8,907971891E0
6,159417010E0;4,350000024E-1;-8,963999748E0;1,129999980E-1;8,975259633E0
6,161905933E0;4,819999933E-1;-8,847000122E0;3,700000048E-2;8,860197749E0
6,164394856E0;4,280000031E-1;-8,932999611E0;1,840000004E-1;8,945139577E0
6,166884087E0;4,210000038E-1;-8,991000175E0;1,159999967E-1;9,001598811E0
6,169373010E0;4,889999926E-1;-8,942999840E0;4,399999976E-2;8,956467112E0
6,171861688E0;4,760000110E-1;-9,050999641E0;9,200000018E-2;9,063974543E0
6,174350842E0;4,990000129E-1;-9,003000259E0;1,519999951E-1;9,018099505E0
6,176839765E0;5,350000262E-1;-9,010000229E0;5,799999833E-2;9,026056346E0
6,179328457E0;4,659999907E-1;-8,996000290E0;1,990000010E-1;9,010259608E0
6,181817611E0;5,630000234E-1;-9,022000313E0;1,539999992E-1;9,040861390E0
6,184306303E0;5,080000162E-1;-9,005000114E0;4,399999976E-2;9,019424986E0
6,186795457E0;4,909999967E-1;-9,043000221E0;1,040000021E-1;9,056917246E0
6,189284457E0;5,389999747E-1;-9,088999748E0;1,330000013E-1;9,105939073E0
6,191773380E0;5,630000234E-1;-9,029000282E0;1,449999958E-1;9,047698057E0
6,194262534E0;5,149999857E-1;-9,095999718E0;9,200000018E-2;9,111031766E0
6,196751457E0;5,030000210E-1;-9,156000137E0;4,600000009E-2;9,169921676E0
6,199240380E0;6,140000224E-1;-9,081999779E0;-2,300000004E-2;9,102760296E0
6,201729380E0;5,469999909E-1;-9,105999947E0;1,129999980E-1;9,123114217E0
6,204218611E0;5,419999957E-1;-9,163000107E0;5,799999833E-2;9,179199254E0
6,206707842E0;5,350000262E-1;-9,173000336E0;6,499999762E-2;9,188818487E0
6,209196996E0;5,590000153E-1;-9,170000076E0;1,350000054E-1;9,188014335E0
6,211685976E0;5,469999909E-1;-9,145999908E0;9,700000286E-2;9,162856122E0
6,214175207E0;5,320000052E-1;-9,201000214E0;3,700000048E-2;9,216441718E0
6,216664360E0;4,819999933E-1;-9,225000381E0;1,059999987E-1;9,238192033E0
6,219153284E0;5,590000153E-1;-9,244999886E0;6,499999762E-2;9,262112551E0
6,221642514E0;5,299999714E-1;-9,244999886E0;3,200000152E-2;9,260234708E0
6,224131437E0;4,709999859E-1;-9,182000160E0;1,129999980E-1;9,194766823E0
6,226620360E0;4,889999926E-1;-9,220999718E0;2,319999933E-1;9,236870725E0
6,229109284E0;4,939999878E-1;-9,319000244E0;1,580000073E-1;9,333421963E0
6,231598514E0;5,080000162E-1;-9,376000404E0;1,400000006E-1;9,390795898E0
6,234087207E0;4,300000072E-1;-9,371999741E0;1,599999964E-1;9,383223281E0
6,236576034E0;4,519999921E-1;-9,423999786E0;1,909999996E-1;9,436766235E0
6,239064726E0;4,350000024E-1;-9,366999626E0;2,440000027E-1;9,380268813E0
6,241553880E0;4,399999976E-1;-9,460000038E0;2,660000026E-1;9,473962039E0
6,244042880E0;4,230000079E-1;-9,447999954E0;1,790000051E-1;9,459158163E0
6,246532034E0;4,589999914E-1;-9,486000061E0;2,849999964E-1;9,501373751E0
6,249021294E0;3,849999905E-1;-9,472000122E0;2,800000012E-1;9,483955467E0
6,251510217E0;3,560000062E-1;-9,548999786E0;2,419999987E-1;9,558697449E0
6,253999140E0;4,420000017E-1;-9,467000008E0;3,039999902E-1;9,482186939E0
6,256487832E0;4,690000117E-1;-9,451000214E0;3,420000076E-1;9,468808270E0
6,258976986E0;3,129999936E-1;-9,578000069E0;3,019999862E-1;9,587870374E0
6,261465995E0;2,980000079E-1;-9,569999695E0;3,280000091E-1;9,580254807E0
6,263955149E0;3,540000021E-1;-9,637000084E0;3,729999959E-1;9,650710628E0
6,266444380E0;3,610000014E-1;-9,609000206E0;2,750000060E-1;9,619710545E0
6,268933303E0;2,500000000E-1;-9,720999718E0;3,930000067E-1;9,732152101E0
6,271422303E0;2,430000007E-1;-9,779000282E0;3,880000114E-1;9,789710901E0
6,273911242E0;2,669999897E-1;-9,675999641E0;3,639999926E-1;9,686524353E0
6,276400473E0;2,549999952E-1;-9,736000061E0;3,400000036E-1;9,745271786E0
6,278889396E0;1,809999943E-1;-9,744999886E0;3,589999974E-1;9,753289946E0
6,281378626E0;2,939999998E-1;-9,810000420E0;4,259999990E-1;9,823645974E0
6,283867549E0;1,669999957E-1;-9,774000168E0;3,709999919E-1;9,782464376E0
6,286356799E0;1,689999998E-1;-9,869999886E0;4,569999874E-1;9,882019416E0
6,288845953E0;1,239999980E-1;-9,807000160E0;3,709999919E-1;9,814798477E0
6,291334953E0;1,070000008E-1;-9,897999763E0;6,230000257E-1;9,918164011E0
6,293824107E0;9,000000358E-2;-9,970000267E0;5,509999990E-1;9,985619977E0
6,296313107E0;6,599999964E-2;-9,918000221E0;5,429999828E-1;9,933072705E0
6,298802030E0;9,000000358E-2;-9,961000443E0;4,569999874E-1;9,971884416E0
6,301291184E0;5,200000107E-2;-1,002499962E1;4,690000117E-1;1,003609896E1
6,303780107E0;-3,000000026E-3;-9,984999657E0;5,389999747E-1;9,999537395E0
6,306269338E0;-1,300000027E-2;-1,010200024E1;5,410000086E-1;1,011648451E1
6,308758550E0;-1,499999966E-2;-9,998999596E0;5,580000281E-1;1,001456849E1
6,311247550E0;-2,700000070E-2;-1,009700012E1;4,499999881E-1;1,010705894E1
6,313736780E0;-9,999999776E-3;-1,007100010E1;5,630000234E-1;1,008672950E1
6,316225703E0;-1,499999966E-2;-1,009200001E1;5,030000210E-1;1,010453849E1
6,318714934E0;-3,400000185E-2;-1,014999962E1;5,080000162E-1;1,016276106E1
6,321204078E0;-1,729999930E-1;-1,014799976E1;5,170000196E-1;1,016263338E1
6,323693309E0;-8,200000226E-2;-1,019099998E1;5,509999990E-1;1,020621407E1
6,326182540E0;-6,100000069E-2;-1,011200047E1;4,979999959E-1;1,012443966E1
6,328671540E0;-1,110000014E-1;-1,016699982E1;4,979999959E-1;1,017979422E1
6,331160770E0;-1,059999987E-1;-1,022700024E1;4,690000117E-1;1,023829726E1
6,333649924E0;-1,110000014E-1;-1,019499969E1;5,030000210E-1;1,020800415E1
6,336138924E0;-1,299999952E-1;-1,022200012E1;5,839999914E-1;1,023949425E1
6,338628078E0;-1,230000034E-1;-1,023900032E1;5,320000052E-1;1,025354966E1
6,341117386E0;-1,609999985E-1;-1,032499981E1;5,149999857E-1;1,033908928E1
6,343606622E0;-1,519999951E-1;-1,028199959E1;5,289999843E-1;1,029672086E1
6,346095852E0;-1,949999928E-1;-1,024300003E1;5,720000267E-1;1,026081179E1
6,348585314E0;-1,519999951E-1;-1,036499977E1;5,049999952E-1;1,037840784E1
6,351074545E0;-2,450000048E-1;-1,030300045E1;5,149999857E-1;1,031877261E1
6,353563545E0;-1,369999945E-1;-1,023099995E1;5,030000210E-1;1,024427342E1
6,356052703E0;-1,280000061E-1;-1,028899956E1;4,169999957E-1;1,029824183E1
6,358541934E0;-2,450000048E-1;-1,036100006E1;4,930000007E-1;1,037561546E1
6,361031242E0;-1,759999990E-1;-1,039700031E1;4,189999998E-1;1,040692810E1
6,363520473E0;-2,210000008E-1;-1,031299973E1;4,569999874E-1;1,032548562E1
6,366009627E0;-2,090000063E-1;-1,042500019E1;3,829999864E-1;1,043412665E1
6,368498958E0;-2,240000069E-1;-1,046399975E1;4,169999957E-1;1,047470075E1
6,370988189E0;-1,729999930E-1;-1,032699966E1;3,689999878E-1;1,033503808E1
6,373477343E0;-1,689999998E-1;-1,039200020E1;4,839999974E-1;1,040463767E1
6,375966651E0;-1,250000000E-1;-1,032699966E1;4,000000060E-1;1,033549936E1
6,378455881E0;-1,809999943E-1;-1,033399963E1;4,140000045E-1;1,034387284E1
6,380945121E0;-1,689999998E-1;-1,041600037E1;3,330000043E-1;1,042269224E1
6,383434275E0;-1,040000021E-1;-1,038500023E1;3,880000114E-1;1,039276622E1
6,385923275E0;-7,500000298E-2;-1,046599960E1;3,810000122E-1;1,047320074E1
6,388412813E0;-6,599999964E-2;-1,047099972E1;2,370000035E-1;1,047388944E1
6,390902044E0;-7,800000161E-2;-1,043700027E1;3,470000029E-1;1,044305835E1
6,393391246E0;-4,199999943E-2;-1,043299961E1;3,109999895E-1;1,043771842E1
6,395880400E0;-3,400000185E-2;-1,054300022E1;2,080000043E-1;1,054510662E1
6,398369631E0;-3,900000080E-2;-1,047299957E1;2,440000027E-1;1,047591414E1
6,400858861E0;2,099999972E-2;-1,044900036E1;3,210000098E-1;1,045395095E1
6,403347861E0;2,999999933E-2;-1,048499966E1;2,389999926E-1;1,048776615E1
6,405837116E0;6,400000304E-2;-1,039900017E1;1,669999957E-1;1,040053794E1
6,408326347E0;1,600000076E-2;-1,044200039E1;2,109999955E-1;1,044414425E1
6,410815270E0;8,500000089E-2;-1,042800045E1;1,990000010E-1;1,043024541E1
6,413304501E0;1,799999923E-2;-1,043299961E1;1,599999964E-1;1,043424194E1
6,415793655E0;8,299999684E-2;-1,043000031E1;1,400000006E-1;1,043127007E1
6,418282593E0;1,260000020E-1;-1,038500023E1;1,519999951E-1;1,038687680E1
6,420771593E0;1,330000013E-1;-1,047799969E1;2,249999940E-1;1,048125906E1
6,423260824E0;1,809999943E-1;-1,047299957E1;1,420000046E-1;1,047552600E1
6,425750054E0;2,119999975E-1;-1,037300014E1;1,420000046E-1;1,037613801E1
6,428239208E0;2,240000069E-1;-1,035799980E1;1,350000054E-1;1,036130112E1
6,430728159E0;2,310000062E-1;-1,051900005E1;1,059999987E-1;1,052207010E1
6,433217159E0;2,220000029E-1;-1,045600033E1;8,900000155E-2;1,045873548E1
6,435706082E0;2,960000038E-1;-1,034200001E1;2,230000049E-1;1,034863803E1
6,438195236E0;2,599999905E-1;-1,042800045E1;1,110000014E-1;1,043183178E1
6,440684467E0;2,840000093E-1;-1,033899975E1;6,800000370E-2;1,034312312E1
6,443173381E0;2,700000107E-1;-1,036999989E1;1,770000011E-1;1,037502418E1
6,445662381E0;3,819999993E-1;-1,040100002E1;1,040000021E-1;1,040853215E1
6,448151304E0;3,819999993E-1;-1,040100002E1;7,699999958E-2;1,040829739E1
6,450640227E0;3,490000069E-1;-1,038500023E1;3,700000048E-2;1,039092872E1
6,453129385E0;4,909999967E-1;-1,035799980E1;1,420000046E-1;1,037060292E1
6,455618616E0;4,350000024E-1;-1,035299969E1;7,500000298E-2;1,036240573E1
6,458107539E0;4,399999976E-1;-1,033399963E1;3,400000185E-2;1,034341841E1
6,460596462E0;4,490000010E-1;-1,038700008E1;6,499999762E-2;1,039690323E1
6,463085385E0;3,849999905E-1;-1,036999989E1;6,000000052E-3;1,037714598E1
6,465574298E0;4,420000017E-1;-1,029800034E1;9,200000018E-2;1,030789207E1
6,468063298E0;4,609999955E-1;-1,034399986E1;9,999999776E-3;1,035427227E1
6,470552529E0;4,659999907E-1;-1,027400017E1;1,209999993E-1;1,028527474E1
6,473041683E0;4,709999859E-1;-1,033699989E1;1,180000007E-1;1,034839755E1
6,475530606E0;4,990000129E-1;-1,032499981E1;8,500000089E-2;1,033740040E1
6,478019606E0;4,799999893E-1;-1,028400040E1;3,700000048E-2;1,029526266E1
6,480508760E0;5,920000076E-1;-1,031499958E1;1,499999966E-2;1,033198458E1
6,482997991E0;5,230000019E-1;-1,030599976E1;2,999999933E-2;1,031930521E1
6,485486991E0;5,099999905E-1;-1,024100018E1;1,059999987E-1;1,025423915E1
6,487976144E0;6,159999967E-1;-1,023400021E1;1,280000061E-1;1,025332142E1
6,490465134E0;4,939999878E-1;-1,024600029E1;9,700000286E-2;1,025836083E1
6,492954058E0;5,389999747E-1;-1,023600006E1;-6,599999964E-2;1,025039386E1
6,495442981E0;5,709999800E-1;-1,027400017E1;1,010000035E-1;1,029035089E1
6,497932211E0;5,469999909E-1;-1,019099998E1;8,200000226E-2;1,020599891E1
6,500421442E0;5,149999857E-1;-1,021000004E1;1,110000014E-1;1,022358287E1
6,502910356E0;5,389999747E-1;-1,017899990E1;1,959999949E-1;1,019514472E1
6,505399279E0;5,350000262E-1;-1,025100040E1;2,010000050E-1;1,026691947E1
6,507888510E0;5,389999747E-1;-1,022900009E1;2,179999948E-1;1,024551062E1
6,510377433E0;6,280000210E-1;-1,015699959E1;1,110000014E-1;1,017700082E1
6,512866279E0;5,730000138E-1;-1,019999981E1;2,300000042E-1;1,021867042E1
6,515355293E0;4,889999926E-1;-1,018599987E1;2,060000002E-1;1,019981129E1
6,517844216E0;4,300000072E-1;-1,020300007E1;2,080000043E-1;1,021417517E1
6,520333140E0;4,869999886E-1;-1,016399956E1;2,610000074E-1;1,017900668E1
6,522822063E0;5,149999857E-1;-1,013799953E1;3,829999864E-1;1,015829457E1
6,525311216E0;5,149999857E-1;-1,013300037E1;3,689999878E-1;1,015278694E1
6,527800126E0;5,180000067E-1;-1,002799988E1;2,730000019E-1;1,004508012E1
6,530289049E0;4,690000117E-1;-1,008800030E1;2,610000074E-1;1,010226866E1
6,532778049E0;3,680000007E-1;-1,010400009E1;2,849999964E-1;1,011471536E1
6,535266972E0;4,449999928E-1;-1,010900021E1;2,680000067E-1;1,012233837E1
6,537756126E0;3,750000000E-1;-1,005399990E1;2,969999909E-1;1,006537371E1
6,540245370E0;4,009999931E-1;-1,013799953E1;2,969999909E-1;1,015027313E1
6,542734370E0;3,610000014E-1;-9,991999626E0;3,059999943E-1;1,000320016E1
6,545223524E0;4,160000086E-1;-1,005399990E1;4,429999888E-1;1,007234923E1
6,547712447E0;3,799999952E-1;-1,008800030E1;4,000000060E-1;1,010307626E1
6,550201370E0;2,840000093E-1;-1,000100040E1;4,309999943E-1;1,001431106E1
6,552690073E0;3,560000062E-1;-1,009200001E1;4,690000117E-1;1,010916224E1
6,555179227E0;2,720000148E-1;-1,001799965E1;4,639999866E-1;1,003242727E1
6,557668150E0;3,030000031E-1;-1,006400013E1;4,839999974E-1;1,008018669E1
6,560157150E0;2,840000093E-1;-9,951000214E0;4,189999998E-1;9,963865829E0
6,562646611E0;2,750000060E-1;-9,996999741E0;4,670000076E-1;1,001167907E1
6,565135904E0;2,890000045E-1;-1,004699993E1;4,620000124E-1;1,006176787E1
6,567625058E0;1,759999990E-1;-1,000899982E1;5,049999952E-1;1,002327683E1
6,570114288E0;1,669999957E-1;-9,934000015E0;4,259999990E-1;9,944532231E0
6,572603596E0;1,809999943E-1;-1,004500008E1;4,429999888E-1;1,005639282E1
6,575092832E0;1,979999989E-1;-9,977000237E0;3,759999871E-1;9,986045950E0
6,577582063E0;9,499999881E-2;-9,878999710E0;3,519999981E-1;9,885725278E0
6,580071217E0;1,040000021E-1;-1,002099991E1;5,120000243E-1;1,003461007E1
6,582560217E0;6,400000304E-2;-1,002099991E1;5,410000086E-1;1,003579674E1
6,585049370E0;1,000000015E-1;-9,987000465E0;5,320000052E-1;1,000165998E1
6,587538370E0;1,019999981E-1;-9,909999847E0;3,589999974E-1;9,917024855E0
6,590027524E0;3,999999911E-2;-9,901000023E0;5,049999952E-1;9,913951102E0
6,592516524E0;2,999999933E-2;-9,902999878E0;5,600000024E-1;9,918866195E0
